sid,season,number,basin,subbasin,name,iso_time,nature,latitude,longitude,wmo_wind,wmo_pressure,wmo_agency,track_type,dist2land,landfall,iflag,usa_agency,usa_latitude,usa_longitude,usa_record,usa_status,usa_wind,usa_pressure,usa_sshs,usa_r34_ne,usa_r34_se,usa_r34_sw,usa_r34_nw,usa_r50_ne,usa_r50_se,usa_r50_sw,usa_r50_nw,usa_r64_ne,usa_r64_se,usa_r64_sw,usa_r64_nw,usa_poci,usa_roci,usa_rmw,usa_eye,tokyo_latitude,tokyo_longitude,tokyo_grade,tokyo_wind,tokyo_pressure,tokyo_r50_dir,tokyo_r50_longitude,tokyo_r50_short,tokyo_r30_dir,tokyo_r30_long,tokyo_r30_short,tokyo_land,cma_latitude,cma_longitude,cma_cat,cma_wind,cma_pressure,hko_latitude,hko_longitude,hko_cat,hko_wind,hko_pressure,newdelhi_latitude,newdelhi_longitude,newdelhi_grade,newdelhi_wind,newdelhi_pressure,newdelhi_ci,newdelhi_dp,newdelhi_poci,reunion_latitude,reunion_longitude,reunion_type,reunion_wind,reunion_pressure,reunion_tnum,reunion_ci,reunion_rmw,reunion_r34_ne,reunion_r34_se,reunion_r34_sw,reunion_r34_nw,reunion_r50_ne,reunion_r50_se,reunion_r50_sw,reunion_r50_nw,reunion_r64_ne,reunion_r64_se,reunion_r64_sw,reunion_r64_nw,bom_latitude,bom_longitude,bom_type,bom_wind,bom_pressure,bom_tnum,bom_ci,bom_rmw,bom_r34_ne,bom_r34_se,bom_r34_sw,bom_r34_nw,bom_r50_ne,bom_r50_se,bom_r50_sw,bom_r50_nw,bom_r64_ne,bom_r64_se,bom_r64_sw,bom_r64_nw,bom_roci,bom_poci,bom_eye,bom_pos_method,bom_pressure_method,wellington_latitude,wellington_longitude,wellington_wind,wellington_pressure,nadi_latitude,nadi_longitude,nadi_cat,nadi_wind,nadi_pressure,ds824_latitude,ds824_longitude,ds824_stage,ds824_wind,ds824_pressure,td9636_latitude,td9636_longitude,td9636_stage,td9636_wind,td9636_pressure,td9635_latitude,td9635_longitude,td9635_wind,td9635_pressure,td9635_roci,neumann_latitude,neumann_longitude,neumann_class,neumann_wind,neumann_pressure,mlc_latitude,mlc_longitude,mlc_class,mlc_wind,mlc_pressure,usa_atcf_id,source_url,etl_timestamp
1964305N12128,1964,102,WP,MM,IRIS,11/3/1964 12:00:00,TS,14.7571,111.429,,1000,tokyo,main,247,195,OOOO_____OOO__,jtwc_wp,14.8,111.3, , ,55,,0,,,,,,,,,,,,,,,, ,14.8,111.6,9,,1000,0,,,0,,,0,14.5,111.9,3,48,994,14.8000,111.3,STS,50,994,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,111.3,TC,55,,14.8,111.3,2,55,,14.8,111.3,55,995,120,,, ,,,,, ,,,WP331964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964319N08141,1964,109,WP,MM,LOUISE:MARGE,11/16/1964 0:00:00,TS,6.55714,136.171,,998,tokyo,main,820,807,OOOO_____OOO__,jtwc_wp,6.5,136.2, , ,70,,1,,,,,,,,,,,,,,,, ,6.5,136.1,9,,998,0,,,0,,,0,6.8,136.3,2,38,998,6.60000,136,T,65,984,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,136.2,TC,70,,6.5,136.2,3,70,,6.5,136.2,70,983,300,,, ,,,,, ,,,WP361964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965200N10152,1965,61,WP,MM,HARRIET,7/23/1965 0:00:00,TS,13.4,141.529,,992,tokyo,main,1706,1627,OOOO_____OOO__,jtwc_wp,13.4,141.5, , ,65,,1,,,,,,,,,,,,,,,, ,13.5,141.5,9,,992,0,,,0,,,0,13.4,141.5,3,58,993,13.3000,141.7,STS,55,996,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,141.5,TC,65,,13.4,141.5,3,65,,13.4,141.5,65,996,420,,, ,,,,, ,,,WP141965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965227N12173,1965,72,WP,MM,LUCY,8/16/1965 0:00:00,TS,17.1571,166.9,,992,tokyo,main,2819,2803,OOOO_____OOO__,jtwc_wp,17.1,167, , ,85,,2,,,,,,,,,,,,,,,, ,17.4,166.7,9,,992,0,,,0,,,0,17.2,166.7,4,68,997,17.1000,166.9,T,70,995,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,167,TC,85,,17.1,167,4,85,,17.1,167,85,996,180,,, ,,,,, ,,,WP181965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965238N14144,1965,79,WP,MM,OLIVE,8/29/1965 0:00:00,TS,22.1,147.971,,955,tokyo,main,1631,1582,OOOO_____OOO__,jtwc_wp,22.2,147.9, , ,150,,5,,,,,,,,,,,,,,,, ,22,148.2,9,,955,0,,,0,,,0,21.9,148.1,6,116,960,22.0000,147.9,SuperT,105,955,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,147.9,TC,150,,22.2,147.9,4,150,,22.2,147.9,150,955,180,,, ,,,,, ,,,WP211965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965251N11143,1965,89,WP,MM,TRIX,9/12/1965 12:00:00,TS,19.4286,135.1,,970,tokyo,main,1295,1277,OOOO_____OOO__,jtwc_wp,19.4,135, , ,90,,2,,,,,,,,,,,,,,,, ,19.5,135.4,9,,970,0,,,0,,,0,19.3,135.2,5,87,968,19.6000,135.1,T,80,955,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,135,TC,90,,19.4,135,4,90,,19.4,135,90,956,480,,, ,,,,, ,,,WP251965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965274N09162,1965,104,WP,MM,CARMEN,10/5/1965 12:00:00,TS,15.7571,147.814,,986,tokyo,main,2005,2005,OOOO_____OOO__,jtwc_wp,15.8,148, , ,60,,0,,,,,,,,,,,,,,,, ,15.9,147.6,9,,986,0,,,0,,,0,15.3,147.2,4,77,971,15.9000,147.9,STS,55,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,148,TC,60,,15.8,148,2,60,,15.8,148,60,978,180,,, ,,,,, ,,,WP301965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965274N09162,1965,104,WP,MM,CARMEN,10/9/1965 12:00:00,TS,35.5667,149.55,,965,tokyo,main,778,773,OOOO_____OOO__,jtwc_wp,35.8,149.7, , ,110,,3,,,,,,,,,,,,,,,, ,34.7,149.4,9,,965,0,,,0,,,0,36,149.4,6,106,965,35.3000,149.4,ST,95,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,149.7,TC,110,,35.8,149.7,4,110,,35.8,149.7,110,971,480,,, ,,,,, ,,,WP301965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965283N08168,1965,108,WP,MM,DELLA,10/14/1965 0:00:00,TS,18.0857,161.157,,996,tokyo,main,2589,2584,OOOO_____OOO__,jtwc_wp,18,161.3, , ,45,,0,,,,,,,,,,,,,,,, ,18.3,160.8,9,,996,0,,,0,,,0,18.3,161.1,3,48,995,18.0000,161,TS,40,990,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,161.3,TC,45,,18,161.3,2,45,,18,161.3,45,994,300,,, ,,,,, ,,,WP311965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965283N08168,1965,108,WP,MM,DELLA,10/15/1965 0:00:00,TS,20.3,157.486,,982,tokyo,main,2357,2305,OOOO_____OOO__,jtwc_wp,20.4,157.4, , ,60,,0,,,,,,,,,,,,,,,, ,20.1,157.7,9,,982,0,,,0,,,0,20.1,157.8,4,77,982,20.3000,157.3,STS,55,984,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,157.4,TC,60,,20.4,157.4,2,60,,20.4,157.4,60,983,240,,, ,,,,, ,,,WP311965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966171N09151,1966,33,WP,MM,KIT,6/24/1966 12:00:00,TS,13,132.371,,984,tokyo,main,752,726,OOOO_____OOO__,jtwc_wp,13,132.3, , ,65,,1,,,,,,,,,,,,,,,, ,13,132.5,9,,984,0,,,0,,,0,12.9,132.5,4,68,983,13.1000,132.4,T,65,986,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,132.3,TC,65,,13,132.3,4,65,,13,132.3,65,984,420,,, ,,,,, ,,,WP041966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966210N11113,1966,50,WP,MM,PHYLLIS,8/2/1966 0:00:00,TS,18.7286,108.114,,1000,tokyo,main,63,63,OOOO_____OOO__,jtwc_wp,18.7,108.2, , ,35,,0,,,,,,,,,,,,,,,, ,18.7,108,2,,1000,0,,,0,,,0,18.9,108,2,38,998,18.7000,108,TS,35,998,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,108.2,TC,35,,18.7,108.2,2,35,,18.7,108.2,35,1000,120,,, ,,,,, ,,,WP091966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966214N15145,1966,51,WP,MM,RITA,8/4/1966 18:00:00,TS,22.9571,143.614,,986,tokyo,main,1375,1332,OOOO_____OOO__,jtwc_wp,23,143.5, , ,70,,1,,,,,,,,,,,,,,,, ,22.8,143.7,9,,986,0,,,0,,,0,22.9,143.6,3,48,987,23.0000,144,STS,60,988,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,143.5,TC,70,,23,143.5,3,70,,23,143.5,70,987,240,,, ,,,,, ,,,WP101966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966223N16118,1966,56,WP,MM,SUSAN,8/14/1966 0:00:00,TS,18.2714,117.271,,990,tokyo,main,326,309,OOOO_____OOO__,jtwc_wp,18.3,117.2, , ,65,,1,,,,,,,,,,,,,,,, ,18.2,117.4,9,,990,0,,,0,,,0,18.2,117.4,4,77,987,18.3000,117.3,STS,60,988,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,117.2,TC,65,,18.3,117.2,3,65,,18.3,117.2,65,987,180,,, ,,,,, ,,,WP111966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966236N13144,1966,63,WP,MM,ALICE,8/27/1966 12:00:00,TS,28.0286,146.029,,982,tokyo,main,961,961,OOOO_____OOO__,jtwc_wp,28,146.1, , ,55,,0,,,,,,,,,,,,,,,, ,28,146,9,,982,0,,,0,,,0,28.1,145.9,3,48,982,28.1000,145.9,STS,50,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,146.1,TC,55,,28,146.1,2,55,,28,146.1,55,982,120,,, ,,,,, ,,,WP151966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966280N13154,1966,98,WP,MM,KATHY,10/14/1966 0:00:00,TS,24.1714,153.657,,950,tokyo,main,1772,1768,OOOO_____OOO__,jtwc_wp,24.2,153.8, , ,100,,3,,,,,,,,,,,,,,,, ,24,153.5,9,,950,0,,,0,,,0,24.2,153.5,5,97,949,24.2000,153.4,ST,90,950,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,153.8,TC,100,,24.2,153.8,4,100,,24.2,153.8,100,949,540,,, ,,,,, ,,,WP251966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966303N14168,1966,106,WP,MM,MARIE,10/30/1966 0:00:00,TS,14.7824,167.094,,998,tokyo,main,2622,2604,OOOO_____OOO__,jtwc_wp,14.8,167.1, , ,35,,0,,,,,,,,,,,,,,,, ,14.7,167.1,9,,998,0,,,0,,,0,14.8,167.1,2,38,997,14.8000,167,TD,25,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,167.1,TC,35,,14.8,167.1,2,35,,14.8,167.1,35,996,240,,, ,,,,, ,,,WP271966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967181N09148,1967,45,WP,MM,BILLIE,7/4/1967 18:00:00,TS,17.0571,128.314,,990,tokyo,main,550,542,OOOO_____OOO__,jtwc_wp,17.1,128.4, , ,70,,1,,,,,,,,,,,,,,,, ,17,128.1,9,,990,0,,,0,,,0,17,128.2,3,48,984,17.0000,128.3,STS,60,989,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,128.4,TC,70,,17.1,128.4,3,70,,17.1,128.4,70,989,180,,, ,,,,, ,,,WP071967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967183N20155,1967,46,WP,MM,CLARA,7/8/1967 0:00:00,TS,19.1143,134.543,,990,tokyo,main,1223,1167,OOOO_____OOO__,jtwc_wp,19.2,134.5, , ,60,,0,,,,,,,,,,,,,,,, ,19.1,134.8,9,,990,0,,,0,,,0,19,134.6,4,68,993,18.9000,134.4,STS,55,990,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,134.5,TC,60,,19.2,134.5,2,60,,19.2,134.5,60,990,240,,, ,,,,, ,,,WP081967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967209N17139,1967,60,WP,MM,FRAN:GEORGIA,8/3/1967 0:00:00,TS,29.6571,146.714,,985,tokyo,main,850,850,OOOO_____OOO__,jtwc_wp,29.6,146.8, , ,45,,0,,,,,,,,,,,,,,,, ,29.6,146.8,9,,985,0,,,0,,,0,30,146.5,3,48,991,29.6000,146.5,STS,50,985,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,146.8,TC,45,,29.6,146.8,2,45,,29.6,146.8,45,986,240,,, ,,,,, ,,,WP121967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967227N19144,1967,73,WP,MM,LOUISE,8/21/1967 0:00:00,TS,29.7857,133.357,,986,tokyo,main,261,233,OOOO_____OOO__,jtwc_wp,29.8,133.4, , ,55,,0,,,,,,,,,,,,,,,, ,29.8,133.3,9,,986,0,,,0,,,0,29.8,133.4,3,58,983,29.7000,133.2,STS,50,990,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,133.4,TC,55,,29.8,133.4,2,55,,29.8,133.4,55,980,240,,, ,,,,, ,,,WP151967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967229N21164,1967,76,WP,MM,JOAN,8/20/1967 0:00:00,TS,31.5,154,,992,tokyo,main,1296,1287,OOOO_____OOO__,jtwc_wp,31.5,154, , ,50,,0,,,,,,,,,,,,,,,, ,31.5,154,9,,992,0,,,0,,,0,31.4,154,3,48,992,31.6000,154,STS,50,992,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,154,TC,50,,31.5,154,2,50,,31.5,154,50,992,120,,, ,,,,, ,,,WP161967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967229N21164,1967,76,WP,MM,JOAN,8/21/1967 12:00:00,TS,33.95,155.983,,994,tokyo,main,1367,1367,OOOO_____OOO__,jtwc_wp,33.9,155.9, , ,40,,0,,,,,,,,,,,,,,,, ,34,156.1,9,,994,0,,,0,,,0,34,156.1,2,38,994,34.0000,156,TS,40,994,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,155.9,TC,40,,33.9,155.9,2,40,,33.9,155.9,40,998,180,,, ,,,,, ,,,WP161967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967237N15140,1967,83,WP,MM,NORA,8/29/1967 12:00:00,TS,23.9429,122.586,,990,tokyo,main,97,42,OOOO_____OOO__,jtwc_wp,23.9,122.6, , ,60,,0,,,,,,,,,,,,,,,, ,24,122.8,9,,990,0,,,0,,,0,24,122.5,4,68,982,24.0000,122.4,STS,55,981,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,122.6,TC,60,,23.9,122.6,2,60,,23.9,122.6,60,984,60,,, ,,,,, ,,,WP191967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967241N15170,1967,84,WP,MM,OPAL,9/13/1967 0:00:00,TS,29.8429,137.914,,962,tokyo,main,447,442,OOOO_____OOO__,jtwc_wp,29.9,137.9, , ,80,,1,,,,,,,,,,,,,,,, ,29.8,138,9,,962,0,,,0,,,0,29.8,138,4,77,964,29.7000,137.8,T,70,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,137.9,TC,80,,29.9,137.9,4,80,,29.9,137.9,80,964,420,,, ,,,,, ,,,WP201967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967268N06165,1967,108,WP,MM,AMY,9/29/1967 0:00:00,TS,20.968,157.488,,994,tokyo,main,2299,2291,OOOO_____OOO__,jtwc_wp,20.9,157.5, , ,45,,0,,,,,,,,,,,,,,,, ,21.1,157.5,9,,994,0,,,0,,,0,21.1,157.5,2,38,995,21.0000,157.2,TS,40,995,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,157.5,TC,45,,20.9,157.5,2,45,,20.9,157.5,45,995,240,,, ,,,,, ,,,WP271967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967289N09149,1967,125,WP,MM,DINAH,10/26/1967 12:00:00,TS,25.2,128.8,,965,tokyo,main,673,620,OOOO_____OOO__,jtwc_wp,25.2,128.8, , ,85,,2,,,,,,,,,,,,,,,, ,25.2,128.8,9,,965,0,,,0,,,0,25.2,128.8,4,77,960,25.2000,128.8,T,75,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,128.8,TC,85,,25.2,128.8,4,85,,25.2,128.8,85,965,300,,, ,,,,, ,,,WP301967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967320N10171,1967,138,WP,MM,HARRIET,11/18/1967 12:00:00,TS,13.2857,151.786,,985,tokyo,main,1792,1789,OOOO_____OOO__,jtwc_wp,13.3,151.9, , ,45,,0,,,,,,,,,,,,,,,, ,13.2,151.5,9,,985,0,,,0,,,0,13.3,151.7,3,48,988,13.3000,151.7,TS,40,987,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,151.9,TC,45,,13.3,151.9,2,45,,13.3,151.9,45,987,240,,, ,,,,, ,,,WP341967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968097N05157,1968,26,WP,MM,JEAN,4/10/1968 0:00:00,TS,11.7,149.343,,950,tokyo,main,1560,1560,OOOO_____OOO__,jtwc_wp,11.6,149.4, , ,95,,2,,,,,,,,,,,,,,,, ,11.8,149.2,9,,950,0,,,0,,,0,11.8,149.2,6,106,950,11.9000,149.4,ST,85,950,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,149.4,TC,95,,11.6,149.4,4,95,,11.6,149.4,95,950,300,,, ,,,,, ,,,WP011968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968217N17163,1968,56,WP,MM,POLLY,8/14/1968 0:00:00,TS,28,124.643,,970,tokyo,main,286,275,OOOO_____OOO__,jtwc_wp,28,124.6, , ,55,,0,,,,,,,,,,,,,,,, ,28,124.6,9,,970,0,,,0,,,0,28.1,124.6,4,68,969,27.9000,124.9,T,65,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,124.6,TC,55,,28,124.6,2,55,,28,124.6,55,970,180,,, ,,,,, ,,,WP071968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968240N11173,1968,76,WP,MM,AGNES,9/1/1968 12:00:00,TS,16.2286,149.186,,965,tokyo,main,2059,2056,OOOO_____OOO__,jtwc_wp,16.2,149.2, , ,85,,2,,,,,,,,,,,,,,,, ,16.3,149.1,9,,965,0,,,0,,,0,16.1,149.1,5,97,964,16.4000,149.3,T,75,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,149.2,TC,85,,16.2,149.2,4,85,,16.2,149.2,85,963,240,,, ,,,,, ,,,WP131968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968266N06142,1968,94,WP,MM,ELAINE,9/29/1968 12:00:00,TS,19.5286,119.157,,970,tokyo,main,191,191,OOOO_____OOO__,jtwc_wp,19.5,119.2, , ,75,,1,,,,,,,,,,,,,,,, ,19.6,119.1,9,,970,0,,,0,,,0,19.6,119.1,4,77,971,19.5000,119.1,T,65,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,119.2,TC,75,,19.5,119.2,4,75,,19.5,119.2,75,970,360,,, ,,,,, ,,,WP171968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968292N09165,1968,107,WP,MM,IRMA,10/21/1968 12:00:00,TS,13.6143,146.471,,996,tokyo,main,1758,1758,OOOO_____OOO__,jtwc_wp,13.6,146.7, , ,40,,0,,,,,,,,,,,,,,,, ,13.7,146.1,2,,996,0,,,0,,,0,13.6,146.1,1,29,996,13.6000,146.3,TD,30,999,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,146.7,TC,40,,13.6,146.7,2,40,,13.6,146.7,40,998,360,,, ,,,,, ,,,WP211968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968300N10166,1968,112,WP,MM,KIT,10/31/1968 0:00:00,TS,8.40741,149.596,,1004,tokyo,main,1201,1199,OOOO_____OOO__,jtwc_wp,8.6,149.7, , ,25,,-1,,,,,,,,,,,,,,,, ,8,149.4,2,,1004,0,,,0,,,0,8.2,149.3,1,29,1002,8.20000,149.7,TD,25,1004,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,149.7,TC,25,,8.6,149.7,1,25,,8.6,149.7,25,992,360,,, ,,,,, ,,,WP231968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
